hold,ticker,weight,abs_weight,is_active_holding
1,SWK,0.0,0.0,False
1,SWKS,0.0,0.0,False
1,SYF,0.0,0.0,False
1,SYK,0.0,0.0,False
1,SYY,0.0,0.0,False
1,T,0.01028992854598256,0.01028992854598256,True
1,TAP,0.0,0.0,False
1,TDG,0.0,0.0,False
1,TEL,0.0,0.0,False
1,TFC,0.0,0.0,False
1,TGT,0.009303587083831949,0.009303587083831949,True
1,TJX,0.0,0.0,False
1,TMO,0.0,0.0,False
1,TMUS,0.0,0.0,False
1,TPR,0.0,0.0,False
1,TROW,0.0,0.0,False
1,TRV,0.0,0.0,False
1,TSCO,0.0,0.0,False
1,TSN,0.0,0.0,False
1,TTWO,0.0,0.0,False
1,TXN,0.0,0.0,False
1,TXT,0.0,0.0,False
1,UAL,0.0,0.0,False
1,UDR,0.0,0.0,False
1,UHS,0.0,0.0,False
1,ULTA,0.0,0.0,False
1,UNH,0.008577969409881148,0.008577969409881148,True
1,UNP,0.0,0.0,False
1,UPS,0.0,0.0,False
1,URI,0.0,0.0,False
1,USB,0.0,0.0,False
1,V,0.0,0.0,False
1,VLO,0.0,0.0,False
1,VMC,0.0,0.0,False
1,VRSK,0.0,0.0,False
1,VRSN,0.0,0.0,False
1,VRTX,0.0,0.0,False
1,VTR,0.0,0.0,False
1,VZ,0.0,0.0,False
1,WAB,0.0,0.0,False
1,WAT,0.0,0.0,False
1,WDC,0.0,0.0,False
1,WEC,0.0,0.0,False
1,WELL,0.0,0.0,False
1,WFC,0.0,0.0,False
1,WM,0.0,0.0,False
1,WMB,0.0,0.0,False
1,WMT,0.0,0.0,False
1,WRB,0.0,0.0,False
1,WY,0.0,0.0,False
1,WYNN,0.0,0.0,False
1,XEL,0.0,0.0,False
1,XOM,0.020553128412966908,0.020553128412966908,True
1,XYL,0.0,0.0,False
1,YUM,0.0,0.0,False
1,ZBH,0.0,0.0,False
1,ZBRA,0.0,0.0,False
1,ZTS,0.014364725698242525,0.014364725698242525,True
2,A,0.0,0.0,False
2,AAPL,0.06656772235649458,0.06656772235649458,True
2,ABBV,0.0,0.0,False
2,ABT,0.0,0.0,False
2,ACN,0.0,0.0,False
2,ADBE,0.015135111881253308,0.015135111881253308,True
2,ADI,0.0,0.0,False
2,ADM,0.0,0.0,False
2,ADP,0.011024025387242826,0.011024025387242826,True
2,ADSK,0.0,0.0,False
2,AEE,0.0,0.0,False
2,AEP,0.0,0.0,False
2,AES,0.0,0.0,False
2,AFL,0.0,0.0,False
2,AIG,0.0,0.0,False
2,AIZ,0.0,0.0,False
2,AJG,0.01855031340666589,0.01855031340666589,True
2,AKAM,0.0,0.0,False
2,ALB,0.009047915134031307,0.009047915134031307,True
2,ALGN,0.0,0.0,False
2,ALL,0.0,0.0,False
2,ALLE,0.0,0.0,False
2,AMAT,0.0,0.0,False
2,AMCR,0.0,0.0,False
2,AMD,0.009447673211618919,0.009447673211618919,True
2,AME,0.0,0.0,False
2,AMGN,0.018544364798396225,0.018544364798396225,True
2,AMP,0.0,0.0,False
2,AMT,0.017786276807016645,0.017786276807016645,True
2,AMZN,0.04196297786007292,0.04196297786007292,True
2,ANET,0.0,0.0,False
2,AON,0.0,0.0,False
2,AOS,0.0,0.0,False
2,APA,0.0,0.0,False
2,APD,0.0,0.0,False
2,APH,0.0,0.0,False
2,APTV,0.0,0.0,False
2,ARE,0.013559590434581381,0.013559590434581381,True
2,ATO,0.0,0.0,False
2,AVB,0.0,0.0,False
2,AVGO,0.02425095907054043,0.02425095907054043,True
2,AVY,0.0,0.0,False
2,AWK,0.0,0.0,False
2,AXP,0.0,0.0,False
2,AZO,0.0,0.0,False
2,BA,0.0,0.0,False
2,BAC,0.01289858498571136,0.01289858498571136,True
2,BAX,0.0,0.0,False
2,BBY,0.0,0.0,False
2,BDX,0.0,0.0,False
2,BEN,0.0,0.0,False
2,BF-B,0.0,0.0,False
2,BIIB,0.0,0.0,False
2,BK,0.0,0.0,False
2,BKNG,0.0,0.0,False
2,BKR,0.0,0.0,False
2,BLK,0.0,0.0,False
2,BMY,0.0,0.0,False
2,BR,0.0,0.0,False
2,BRK-B,0.06183107279596079,0.06183107279596079,True
2,BSX,0.0,0.0,False
2,BXP,0.0,0.0,False
2,C,0.0,0.0,False
2,CAG,0.0,0.0,False
2,CAH,0.0,0.0,False
2,CAT,0.0,0.0,False
2,CB,0.0,0.0,False
2,CBOE,0.0,0.0,False
2,CBRE,0.0,0.0,False
2,CCI,0.0,0.0,False
2,CCL,0.0,0.0,False
2,CDNS,0.0,0.0,False
2,CDW,0.0,0.0,False
2,CF,0.0,0.0,False
2,CFG,0.0,0.0,False
2,CHD,0.0,0.0,False
2,CHRW,0.0,0.0,False
2,CHTR,0.0,0.0,False
2,CI,0.0,0.0,False
2,CINF,0.0,0.0,False
2,CL,0.0,0.0,False
2,CLX,0.0,0.0,False
2,CMCSA,0.019639558943296477,0.019639558943296477,True
2,CME,0.0,0.0,False
2,CMG,0.0,0.0,False
2,CMI,0.0,0.0,False
2,CMS,0.0,0.0,False
2,CNC,0.0,0.0,False
2,CNP,0.0,0.0,False
2,COF,0.0,0.0,False
2,COO,0.01196520027541395,0.01196520027541395,True
2,COP,0.0,0.0,False
2,COST,0.03515973387145697,0.03515973387145697,True
2,CPB,0.0,0.0,False
2,CPRT,0.0,0.0,False
2,CRM,0.009031379060727807,0.009031379060727807,True
2,CSCO,0.0,0.0,False
2,CSX,0.0,0.0,False
2,CTAS,0.0,0.0,False
2,CTSH,0.013587412805666058,0.013587412805666058,True
2,CTVA,0.0,0.0,False
2,CVS,0.0,0.0,False
2,CVX,0.0,0.0,False
2,D,0.0,0.0,False
2,DAL,0.0,0.0,False
2,DD,0.01698481972540769,0.01698481972540769,True
2,DE,0.012964169567432533,0.012964169567432533,True
2,DG,0.0,0.0,False
2,DGX,0.0,0.0,False
2,DHI,0.0,0.0,False
2,DHR,0.0,0.0,False
2,DIS,0.014257671969800078,0.014257671969800078,True
2,DLR,0.0,0.0,False
2,DLTR,0.0,0.0,False
2,DOV,0.0,0.0,False
2,DOW,0.0,0.0,False
2,DRI,0.0,0.0,False
2,DTE,0.0,0.0,False
2,DUK,0.0,0.0,False
2,DVA,0.0,0.0,False
2,DVN,0.0,0.0,False
2,EA,0.0,0.0,False
2,EBAY,0.0,0.0,False
2,ECL,0.0,0.0,False
2,ED,0.0,0.0,False
2,EFX,0.0,0.0,False
2,EIX,0.0,0.0,False
2,EL,0.0,0.0,False
2,EMR,0.0,0.0,False
2,EOG,0.0,0.0,False
2,EQIX,0.0,0.0,False
2,EQR,0.0,0.0,False
2,ES,0.0,0.0,False
2,ESS,0.0,0.0,False
2,ETN,0.0,0.0,False
2,ETR,0.0,0.0,False
2,EVRG,0.0,0.0,False
2,EW,0.0,0.0,False
2,EXC,0.0,0.0,False
2,EXPD,0.0,0.0,False
2,EXPE,0.0,0.0,False
2,EXR,0.0,0.0,False
2,F,0.0,0.0,False
2,FANG,0.0,0.0,False
2,FAST,0.0,0.0,False
2,FCX,0.0,0.0,False
2,FDX,0.0,0.0,False
2,FE,0.0,0.0,False
2,FFIV,0.0,0.0,False
2,FIS,0.0,0.0,False
2,FITB,0.0,0.0,False
2,FOX,0.0,0.0,False
2,FOXA,0.0,0.0,False
2,FRT,0.0,0.0,False
2,FTNT,0.0,0.0,False
2,FTV,0.01518985099693408,0.01518985099693408,True
2,GD,0.0,0.0,False
2,GE,0.0,0.0,False
2,GILD,0.0,0.0,False
2,GIS,0.0,0.0,False
2,GL,0.012899312713595155,0.012899312713595155,True
2,GLW,0.0,0.0,False
2,GM,0.0,0.0,False
2,GOOG,0.0651853164594745,0.0651853164594745,True
2,GOOGL,0.0,0.0,False
2,GPC,0.0,0.0,False
2,GPN,0.0,0.0,False
2,GRMN,0.0,0.0,False
2,GS,0.012335189174598036,0.012335189174598036,True
2,GWW,0.0,0.0,False
2,HAL,0.0,0.0,False
2,HAS,0.0,0.0,False
2,HBAN,0.0,0.0,False
2,HCA,0.0,0.0,False
2,HD,0.0,0.0,False
2,HIG,0.0,0.0,False
2,HII,0.0,0.0,False
2,HLT,0.016066820969891347,0.016066820969891347,True
2,HOLX,0.007767271465042988,0.007767271465042988,True
2,HON,0.0,0.0,False
2,HPE,0.012117382213371827,0.012117382213371827,True
2,HPQ,0.0,0.0,False
2,HRL,0.0,0.0,False
2,HSIC,0.0,0.0,False
2,HST,0.0,0.0,False
2,HSY,0.0,0.0,False
2,HUM,0.0,0.0,False
2,IBM,0.0,0.0,False
2,ICE,0.027869423515613785,0.027869423515613785,True
2,IDXX,0.0,0.0,False
2,IEX,0.0,0.0,False
2,IFF,0.0,0.0,False
2,INCY,0.005132023838342509,0.005132023838342509,True
2,INTC,0.009288953381281198,0.009288953381281198,True
2,INTU,0.013924446794717165,0.013924446794717165,True
2,IP,0.0,0.0,False
2,IQV,0.0,0.0,False
2,IR,0.0,0.0,False
2,IRM,0.0,0.0,False
2,ISRG,0.015965195187584644,0.015965195187584644,True
2,IT,0.0,0.0,False
2,ITW,0.0,0.0,False
2,IVZ,0.0,0.0,False
2,J,0.0,0.0,False
2,JBHT,0.0,0.0,False
2,JCI,0.0,0.0,False
2,JKHY,0.0,0.0,False
2,JNJ,0.04137708690343025,0.04137708690343025,True
2,JPM,0.0,0.0,False
2,KEY,0.0,0.0,False
2,KEYS,0.0,0.0,False
2,KHC,0.0,0.0,False
2,KIM,0.0,0.0,False
2,KLAC,0.0,0.0,False
2,KMB,0.0,0.0,False
2,KMI,0.0,0.0,False
2,KO,0.0,0.0,False
2,KR,0.0,0.0,False
2,L,0.0,0.0,False
2,LDOS,0.0,0.0,False
2,LEN,0.0,0.0,False
2,LH,0.0,0.0,False
2,LHX,0.0,0.0,False
2,LIN,0.0,0.0,False
2,LLY,0.0,0.0,False
2,LMT,0.020144183734660096,0.020144183734660096,True
2,LNT,0.0,0.0,False
2,LOW,0.01299087905249687,0.01299087905249687,True
2,LRCX,0.0,0.0,False
2,LUV,0.0,0.0,False
2,LVS,0.0,0.0,False
2,LW,0.0,0.0,False
2,LYB,0.0,0.0,False
2,LYV,0.0,0.0,False
2,MA,0.0,0.0,False
2,MAA,0.0,0.0,False
2,MAR,0.0,0.0,False
2,MAS,0.0,0.0,False
2,MCD,0.0,0.0,False
2,MCHP,0.0,0.0,False
2,MCK,0.0,0.0,False
2,MCO,0.0,0.0,False
2,MDLZ,0.0,0.0,False
2,MDT,0.0,0.0,False
2,MET,0.02577628822304628,0.02577628822304628,True
2,MGM,0.0,0.0,False
2,MKC,0.0,0.0,False
2,MLM,0.0,0.0,False
2,MMC,0.0,0.0,False
2,MMM,0.0,0.0,False
2,MNST,0.009455072809138194,0.009455072809138194,True
2,MO,0.009304463128599585,0.009304463128599585,True
2,MOS,0.0,0.0,False
2,MPC,0.0,0.0,False
2,MRK,0.009576982667745329,0.009576982667745329,True
2,MS,0.0,0.0,False
2,MSCI,0.0,0.0,False
2,MSFT,0.057564735842142875,0.057564735842142875,True
2,MSI,0.0,0.0,False
2,MTB,0.0,0.0,False
2,MTD,0.0,0.0,False
2,MU,0.0,0.0,False
2,NCLH,0.0,0.0,False
2,NDAQ,0.0,0.0,False
2,NEE,0.0,0.0,False
2,NEM,0.0,0.0,False
2,NFLX,0.0,0.0,False
2,NI,0.0,0.0,False
2,NKE,0.0,0.0,False
2,NOC,0.0,0.0,False
2,NOW,0.0,0.0,False
2,NRG,0.0,0.0,False
2,NSC,0.0,0.0,False
2,NTAP,0.0,0.0,False
2,NTRS,0.0,0.0,False
2,NUE,0.0,0.0,False
2,NVDA,0.01256335988640741,0.01256335988640741,True
2,NVR,0.0,0.0,False
2,NWS,0.0,0.0,False
2,NWSA,0.0,0.0,False
2,O,0.0,0.0,False
2,ODFL,0.0,0.0,False
2,OKE,0.0,0.0,False
2,OMC,0.0,0.0,False
2,ORCL,0.0,0.0,False
2,ORLY,0.008562503732275507,0.008562503732275507,True
2,OXY,0.0,0.0,False
2,PAYX,0.0,0.0,False
2,PCAR,0.0,0.0,False
2,PEG,0.0,0.0,False
2,PEP,0.0,0.0,False
