iteration,eta,theta,weighted_l1_S,data_budget_term,smoothed_logpost
317,6.010280753644496,407.59773876209186,0.973611752058589,202.05206203106752,-598.5565417473911
318,6.008637510660422,406.92850664362925,0.9760878484607335,202.22728924802595,-599.0879504472654
319,6.006884085575268,406.21561317750866,0.9778376818600901,200.26092518325058,-597.1378463031871
320,6.00417102021377,405.11501733742074,0.9807865110637222,199.0377390438685,-596.0347739093131
321,6.005103332520388,405.49288717265864,0.9787696044799906,197.13918789768323,-593.688367183293
322,6.005794644399589,405.773306139806,0.9781654567720411,200.40416868880595,-596.9822031158117
323,6.00574306042968,405.7523752816453,0.9784452856035578,199.91739111870842,-596.5885275167653
324,6.004869975878977,405.39827375415604,0.9795567950247503,199.68030574584853,-596.4561622626599
325,6.004489523378869,405.2440683031514,0.9797765883024677,200.30851352552364,-597.0229687676291
326,6.0069833388135025,406.25593339346085,0.9764196049512058,199.8884524774138,-596.2285152339334
327,6.006006598346191,405.8593205086889,0.9784835359962061,198.4918882472956,-595.2830121689756
328,6.004029770872063,405.0577991490172,0.9807431905406199,197.33010315925196,-594.2540793466642
329,6.003852947892746,404.9861819541455,0.9803379670513932,198.41568696021812,-595.1049202942179
330,6.005103117217415,405.492799868844,0.9786442795295179,197.60348151981705,-594.1017638587155
331,6.0041834515994,405.1200535097291,0.9802599271102548,196.46326682357042,-593.2519030675106
332,6.006923168065916,406.2314894056511,0.9763586556949202,200.10316776829742,-596.3949737486557
333,6.005013718864466,405.456551100717,0.9797806098357982,197.43453222478973,-594.3582525395356
334,6.003175087676339,404.7117509566402,0.9815646780747161,196.79482441782295,-593.7123851924001
335,6.00304526948257,404.659215418242,0.9811166880998404,196.779067002722,-593.4634307457154
336,6.005121939280881,405.5004321518852,0.9783217332118097,197.2467904683771,-593.621794335876
337,6.004415916956524,405.2142408348672,0.9799721590415869,195.87323564748633,-592.6379472031429
338,6.00604974700302,405.8768331710515,0.9775594229335391,196.1344631459203,-592.5676178786515
339,6.0065814299984535,406.0926883596705,0.9774231748237565,195.41273739083485,-592.0019822914429
340,6.00715661277032,406.3263330655592,0.976844480765066,195.43242906766412,-592.0137531477088
341,6.005650607608881,405.7148640640402,0.9790523439398956,194.2452268437104,-591.1260151628026
342,6.005286520638399,405.5671754556842,0.9790061206022401,195.09111648136448,-591.8088343895799
343,6.005186581383279,405.5266453995738,0.9790098682651296,193.05302946761566,-589.7326278761188
344,6.005113327006176,405.4969398858088,0.9790721642715557,193.51465215289343,-590.190897986967
345,6.003943701624907,405.0229376294637,0.9806176242532663,192.4741774666841,-589.3134199480666
346,6.000239706007149,403.5255093892199,0.9851846513748377,191.64157919135002,-588.8570261566571
347,5.996041373331628,401.83492635592296,0.989519816424715,191.69616642315873,-588.9908711016631
348,5.996218623039743,401.90615779201926,0.987726156009641,188.57473045518782,-585.2189202635885
349,5.996196531523651,401.89727917373835,0.9878229545509543,189.89770562718073,-586.572043399879
350,5.9965339511498446,402.0329100844241,0.9873528380719709,189.09850340296998,-585.7175960959415
351,5.999526895756173,403.2379747605868,0.9833794139860151,190.06562736009909,-586.2704906608316
352,6.001490753857566,404.0306550251261,0.9818419273707955,190.60282186000444,-586.9645366210198
353,5.999188499292414,403.10154354109756,0.9857498232399255,188.26896531230997,-585.295245902267
354,5.9990657941514804,403.05208394392236,0.9850321463916569,188.35356238944323,-585.0419082604712
355,5.998034371329103,402.6365811423075,0.9864046248715954,187.5731410262443,-584.4059301689592
356,5.998840529562469,402.96130080737936,0.984887599872828,187.67028312471183,-584.2111070872413
357,5.996853382485089,402.16135250687955,0.9879530369900238,187.33786940503387,-584.3266362243121
358,5.995776998259346,401.7287052599458,0.9886594520321614,188.77177724951582,-585.6159148445631
359,5.994326713930977,401.146506693226,0.9902471586693011,187.8730575206427,-584.7797844342347
360,5.992191187105162,400.2907616255916,0.9926445534947004,188.78445056972174,-585.8045000928314
361,5.990086332656646,399.4490939400149,0.9947289858216914,188.3572144942964,-585.3757829169613
362,5.989597681875889,399.25395051076595,0.99455632210908,188.68408880942616,-585.4399232282367
363,5.988815902190925,398.941943859237,0.9954570053826363,187.45575441676394,-584.2611082844134
364,5.988722309935185,398.9046077300154,0.995264579580867,186.20033671406733,-582.8938888658071
365,5.987790681946214,398.5331500895584,0.9965449436042129,185.4147216842853,-582.2483799744724
366,5.987333204564102,398.35087188462774,0.9968027304855397,185.06162460776352,-581.8161097424701
367,5.985256558095832,397.5244962953468,0.9995646718775884,187.10800662550884,-584.1387623842534
368,5.985093330402874,397.45961458431213,0.9989138204820822,186.46253278328825,-583.168640731372
369,5.986984325403122,398.21191980682045,0.9961364861155534,185.28303560869574,-581.6334446642024
370,5.987470166953108,398.4054347081458,0.9962611629229106,184.7229613975383,-581.3154956052264
371,5.989642574006328,399.27187427350543,0.9933588277040637,183.18832043419008,-579.4840515878273
372,5.9907909690599155,399.7306595018804,0.9926647569416535,182.2592988558712,-578.7323547628108
373,5.990519106042261,399.6220022891473,0.9935584575974904,181.88382792959646,-578.6063430213619
374,5.990594844175809,399.6522700599231,0.9933300069502298,184.051025807589,-580.7122635994888
375,5.993004800286078,400.6165759909073,0.9898962294828889,183.36380784220944,-579.6057195145618
376,5.9943415136879175,401.1524436079551,0.9890505706122693,182.20380677516545,-578.6360584756612
377,5.994581392307316,401.2486830447261,0.9893036833260792,181.98432879246838,-578.6131700029978
378,5.996183384109884,401.89199529865175,0.9871036727962699,183.04209058689284,-579.422143898329
379,5.9950163588374386,401.42325075490976,0.9895089035979117,181.5871764471245,-578.4712108488737
380,5.9949373203699,401.391524130164,0.9890952792706817,180.6456462709984,-577.3319155294164
381,5.997452598489116,402.4024062399175,0.9854184745676628,181.9429310355553,-578.1478488068735
382,5.997686298100146,402.49645851529544,0.9862366145737329,180.32418041620366,-576.9509649141489
383,5.996276846144003,401.92955869737705,0.9883856170011837,179.1074488263966,-576.0398311357578
384,5.9952366483188335,401.51168981537813,0.9892466650587091,178.75014819028667,-575.6158593911085
385,5.994933871981937,401.3901399788504,0.9892043849077301,178.25970626858145,-574.9884026598584
386,5.995941671214578,401.794864560217,0.9875913485831003,178.5544555407198,-575.0350574587991
387,5.994390171035512,401.1719630967216,0.9903330423116372,177.22632613268252,-574.192343382472
388,5.9924432179986304,400.3916599781083,0.9924542216567974,177.34479414726965,-574.3890341814451
389,5.994742189491249,401.31320789058435,0.98814722018056,177.07959608851186,-573.3080625452975
390,5.995663013942016,401.6829170973408,0.9878984936925853,177.42771050268223,-573.9209901671304
391,5.997382968312702,402.3743878648551,0.9858111712302783,182.0399926783158,-578.3753576359443
392,5.994139519143807,401.0714211863086,0.9914152936641951,177.00926243816676,-574.3099341029526
393,5.990509701068142,399.61824387223214,0.9952154679539041,178.9703279011953,-576.3515138708591
394,5.990698231807384,399.69359129759385,0.9931679016831498,176.31421487270265,-572.9516385713392
395,5.989724399444246,399.30454620614586,0.9947105455590033,177.5354091989122,-574.4030637087342
396,5.990733085987426,399.70752253276595,0.9927230395609359,178.78426571737964,-575.2576880494782
397,5.990856303222263,399.75677642283796,0.9930422044490399,179.7072126295387,-576.357434576849
398,5.989216096635181,399.1016301594038,0.9955574664683509,179.10471714871144,-576.109312085081
399,5.989275064380315,399.1251649765046,0.9946455948128144,180.50336149387653,-577.1669518722142
400,5.990503408208182,399.6157291384987,0.9928288879670288,184.83178771633928,-581.2565327793992
401,5.990358545458426,399.5578438979385,0.9936722545147405,181.23110727239677,-577.9354501484402
402,5.990775151578325,399.7243368195372,0.9929706278452246,180.68054940481508,-577.2696033483555
403,5.989808773876623,399.3382387219509,0.9946422800211487,178.19917911808855,-575.0730325740702
404,5.989864201579306,399.3603737365575,0.9940608816677261,177.80693184599397,-574.4705777496795
405,5.9888703803874055,398.96367808885424,0.9955951766095396,176.127772474791,-573.009851808995
406,5.988261564116474,398.72085643451044,0.9960028054776588,177.07758296943163,-573.8808349250661
407,5.9872069435969175,398.30057889335245,0.9972895780050139,175.0411823250133,-571.9390412491579
408,5.988339908065932,398.7520950247959,0.9950052262137288,177.91784536012537,-574.3543734721471
409,5.988840859781797,398.95190061330106,0.9948409684979094,176.11862659859958,-572.6881067179729
410,5.99191791185277,400.1813870120466,0.9904025964766461,178.6919921597071,-574.7078221081301
411,5.992015644765435,400.2204998158666,0.991900918116446,177.83931412846735,-574.4921150981761
412,5.989929670218674,399.38652017272017,0.9951429689530058,175.29658683536948,-572.4183524222317
413,5.988559572309521,398.8396962232025,0.9961274352631126,174.77591355652402,-571.7472431122126
414,5.98802689727513,398.62730084817935,0.9962074142408326,175.6879829698108,-572.4797678911822
415,5.987461555589931,398.4020039090277,0.9967899446198013,176.24599910988186,-573.0458207965394
416,5.985886068551234,397.77482090475576,0.9989169133464277,177.02542427962533,-574.0471158394109
417,5.983019393824945,396.63616273997957,1.0024986936053513,176.93747013011284,-574.2442429668176
418,5.981521286895509,396.0424042240365,1.003251512251184,175.2622749691197,-572.272912511834
419,5.981138139388113,395.8906906302336,1.0030167579791933,177.03101835305154,-573.7971345881222
420,5.982480217695114,396.42236363166995,1.0007002458658083,177.31162588715418,-573.6914658781304
421,5.984830034386522,397.3549788268247,0.997776109831551,182.18128059287355,-578.3309707423124
422,5.984160977340439,397.0892145940747,1.0001539546730218,175.84008926862725,-572.669355228388
423,5.9819432898504274,396.2095705587548,1.0032546960851692,174.42101960452757,-571.6003972263704
424,5.981726709565631,396.12376866895846,1.0023360756724098,174.01267695028835,-570.7422446220003
425,5.982535744858407,396.4443764521375,1.0009355264752275,176.88181372781042,-573.3784223153442
426,5.980959347809715,395.81991503601125,1.0038907049562604,175.52414861180068,-572.5649376235858
427,5.9800989630054415,395.47950405910086,1.0043442640729983,175.74200166721403,-572.6209772999395
428,5.979384377044093,395.1970009059142,1.0049794133562264,174.58774500537143,-571.4344543114656
429,5.980348890542314,395.578357630034,1.0030271487409128,173.42683052645225,-569.883907564703
430,5.980710161040078,395.721294238035,1.003018471393451,173.7758339922545,-570.3726161208443
431,5.978268591225416,394.75629161103313,1.0071245504249289,172.77297179560688,-570.0242928497821
432,5.9793487791144955,395.182932961295,1.0039544135869192,171.2918194122105,-567.7196900936979
433,5.978694851808196,394.92459652627866,1.005645494371111,170.75378677095108,-567.5911082432256
434,5.9792991375700195,395.1633159570655,1.0042850871169091,170.63201592171657,-567.1708604741125
435,5.978237857716721,394.7441595515437,1.006353314309297,170.34959545039345,-567.2842816759419
436,5.979935386860252,395.41481833699004,1.0029796816107595,170.46107044502182,-566.73565504706
437,5.979334334167127,395.1772246058559,1.0049771838010724,168.93135350586022,-565.7573388078765
438,5.98065750895402,395.70045923490375,1.0024763316789875,170.37075764364346,-566.7325372831639
439,5.977314714276779,394.37992221771765,1.0086822910706144,167.91419468574995,-565.4014115227767
440,5.974851000125545,393.4094787608997,1.0106416544114918,168.0209398377359,-565.3016769567687
441,5.975062720636973,393.4927804349687,1.0087817111121897,168.06356667449418,-564.6964841486822
442,5.976267901604965,393.9672963263173,1.0069467434207011,169.18461440057357,-565.5725364152624
443,5.976352239943484,394.00052427469564,1.0075602065191414,168.42926262788345,-565.0922948653943
444,5.974489976730359,393.267474370175,1.0106567706788872,166.56650944333884,-563.7099033033603
445,5.975061503174437,393.4923013725423,1.0085536976552198,166.13489557962848,-562.6776090124567
446,5.976737160483174,394.1522123611948,1.006163332795977,167.37353462460192,-563.6385773426488
447,5.976159689081815,393.92466643772866,1.0081730142174947,166.05096077412725,-562.8790834943306
448,5.974655644386383,393.3326314679071,1.010281038152638,165.0133097603012,-562.0746628172576
449,5.973583177280647,392.91102128098447,1.011093408821515,165.57541374082544,-562.5306866530439
450,5.973746099296893,392.9750403516933,1.0101373572964936,165.02363830486684,-561.6678336057128
451,5.973560597158444,392.90214940227344,1.010549579781776,163.00282228807248,-559.7374345364948
452,5.973189936137801,392.7565428775618,1.0110447896245605,161.8541231782153,-558.6343557158192
453,5.975787664532814,393.77814404800984,1.0064852910198077,164.11777041281908,-560.1350221513974
454,5.978065998583321,394.6763249915298,1.004397972587193,166.62675518838856,-562.7218880513453
455,5.976565139281461,394.08441565536907,1.0083783537085975,166.1919145886203,-563.2617568264375
456,5.974362841701627,393.21747947664,1.0110643592686883,163.54265769490942,-560.7960033026047
457,5.9736520863723355,392.9380973554586,1.0108069630586116,162.99035120341156,-559.8604017601937
458,5.972238224614136,392.38292976386356,1.0127048604221256,161.93512049116694,-558.9895944118257
459,5.971213880902516,391.9812005667285,1.0134871125644502,162.14364910028002,-559.1002276339393
460,5.9711043525946375,391.9382698802159,1.012988092564416,161.29747058736433,-558.013355798086
461,5.969468740752855,391.29773498078316,1.0156730536905207,161.748812074673,-558.8684291099855
462,5.9676383402109465,390.58215849021195,1.0176693846139928,162.06129547266207,-559.2341129434836
463,5.966759261215358,390.23895679143567,1.0179236832294742,160.29217107040188,-557.2156957862893
464,5.96773775272751,390.62098917560843,1.015660468382611,160.3634643082504,-556.7909452018281
465,5.966879173620624,390.2857540891051,1.0177920954660893,159.81921439660223,-556.7386872110685
466,5.966267891317023,390.04725221769615,1.0182465279618365,159.54138000772303,-556.3963538362573
467,5.966561272312442,390.16170145660726,1.0173237027563728,159.35188175257565,-555.965306358324
468,5.965884017922051,389.8975521895553,1.0186863663167227,160.00678828985735,-556.8804513028873
469,5.965862543759619,389.8891795560856,1.018253035919681,159.82790707593804,-556.5240954050229
470,5.966427304131111,390.10943570409,1.017267550237429,159.28784325175792,-555.8235108523878
471,5.967552060292436,390.54846054715466,1.0157285426859415,159.66309946090934,-556.044316919862
472,5.967864237244356,390.6703998074683,1.0159820282799483,160.07392790402622,-556.6771385200045
473,5.967409785051049,390.4928991232581,1.0169847690582587,161.43429658897483,-558.2508759171321
474,5.969460119422072,391.29436148811743,1.0131248878588568,160.5708569425115,-556.6891065226698
475,5.9709501051959295,391.87781908394163,1.0120111572695683,161.49514214087077,-557.7670480785201
476,5.970819090148056,391.826480555847,1.0132968666116429,160.85116763675794,-557.5749753350239
477,5.969925480848133,391.47649716636164,1.0147475814600464,159.5895750612479,-556.5272248855822
478,5.9701821052104265,391.57697246445315,1.0136649621490048,157.63869710967182,-554.2542149410582
479,5.969690223021712,391.384410089071,1.0147021299680905,157.19755719613136,-554.026225910268
480,5.969970899779188,391.49427801418665,1.0138603622832372,155.60648844958374,-552.2157582378018
481,5.969771722981784,391.4163092027368,1.0144098182314703,154.75780324509103,-551.5030922599346
482,5.9711532726269105,391.9574439820225,1.011858151615453,157.47300046453313,-553.7653888471357
483,5.971475687385661,392.0838372211924,1.0123032405986705,154.56715261322026,-551.1623486590589
484,5.970935278445859,391.8720088525335,1.0134813067814639,154.9932060035648,-551.8364274161622
485,5.971722049055258,392.18044354951184,1.011710592173872,156.6701300177796,-553.1299362076786
486,5.97146553231979,392.07985560421537,1.0127378277351269,155.26886924202762,-552.0298286062459
487,5.970015288720638,391.5116564164729,1.0150899406430485,154.2074155430743,-551.3147246649743
488,5.9699203506215275,391.4744888083722,1.0141851740674792,155.58288348655665,-552.2983303910514
489,5.969660002591349,391.3725824624795,1.014572829513837,155.2463376221661,-552.0119614550936
490,5.969241156498045,391.20869191014367,1.0151171073473635,154.33415968314839,-551.1450434813937
491,5.968978837976922,391.1060840831866,1.01526696699603,153.59404460431716,-550.3595439761225
492,5.969884840446891,391.4605877277253,1.0134668378272402,154.87646076966527,-551.2966312475122
493,5.967409865632701,390.4929305898221,1.0185320567279033,154.71642016113154,-552.135375718139
494,5.966084700282807,389.97580560255886,1.0190188696932014,154.60863303404966,-551.692077140699
495,5.96582390771744,389.87411607229774,1.0184766468248925,155.17433010885838,-551.9423840304222
496,5.965926872385876,389.91426139813046,1.0180935851539392,154.39443196321076,-551.0542598925701
497,5.965518434859635,389.7550383003164,1.0189026672972448,155.34305670326052,-552.1589282553979
498,5.9624788461459275,388.5721419547203,1.0240320039548378,154.02485935083487,-551.627738682396
499,5.962278741071475,388.4943944764161,1.0220492685070577,153.28897675210655,-550.0419475509218
500,5.960464166634362,387.79008168648625,1.025163317073694,153.52342154930275,-550.7660469932867
501,5.961605175039702,388.2328059572232,1.021687175145881,155.3585031155862,-551.7039549227284
502,5.962191892616386,388.4606558035421,1.0215214123477896,155.5442248253758,-552.0577150853564
503,5.96194293398788,388.3639572089188,1.0224330623503481,154.47449249850877,-551.2440103292236
504,5.9619787297279325,388.37785923299214,1.0221720950933961,154.79400413713668,-551.4757577184935
505,5.961114092393418,388.04219836936915,1.0237699185686653,155.8505006744846,-552.8112124802469
506,5.959253646019618,387.32093780986696,1.026469484024406,155.06065808207083,-552.3281948330002
507,5.957551995289207,386.6624133013977,1.0280958972114118,155.3249661145315,-552.5464586359917
508,5.957611100017586,386.6852675537008,1.0266272081193595,155.34940104238973,-552.0275332074375
509,5.957579829334592,386.67317583033986,1.0267320847932389,155.36803845581554,-552.0732292560642
510,5.957417371639982,386.6103628999871,1.027005155220322,154.5027303380663,-551.2490998861246
511,5.958732589098843,387.11917412440744,1.024454899283724,155.35390205500696,-551.6347684487885
512,5.9580871763645975,386.86940309113004,1.0267110503264618,155.24037205342657,-552.1385923385649
513,5.959076870036132,387.2524748216452,1.0243620851009658,155.79179769600785,-552.1733484792126
514,5.959846533076021,387.5506434685957,1.023751909583301,156.0300885940172,-552.4798508992105
515,5.959508336626587,387.4195973779089,1.02500619507689,155.7321480349618,-552.5340172333465
516,5.9613399458382945,388.1298489343469,1.0213437071394265,157.35186303268463,-553.458984059124
517,5.96234224522202,388.51906626630114,1.0210019982485308,155.05917265861856,-551.4307368774233
518,5.961784263550569,388.30234021851936,1.0228600481802697,154.46015545298386,-551.331968877441
519,5.962100156044164,388.4250213890501,1.021814272542934,154.57196924713338,-551.1628927712248
520,5.9613174741826835,388.12112711204657,1.0235270877209084,154.21537252265918,-551.1615264834383
521,5.959951416215105,387.5912931283314,1.025414232809155,153.68593542744733,-550.821550723609
522,5.95944277805735,387.3941995359428,1.0252222993521456,153.1180859489016,-549.9775743766008
523,5.958560429712446,387.052533661483,1.026442673456891,153.27890620682234,-550.2609805734012
524,5.958976544089167,387.2136252992346,1.0249221970943294,153.0175317912985,-549.575954253498
525,5.9599934805859665,387.60759725513714,1.0233697761373786,153.14627031219106,-549.5061314082058
526,5.959227789591471,387.31092320334017,1.025665891167553,151.87702303779375,-548.8230556118002
527,5.9575610985535485,386.6659332075782,1.0281447295394406,151.92935817257165,-549.1733457480065
528,5.956928127250355,386.4212622109639,1.0279178199423946,152.7428066287388,-549.6479396192585
529,5.956985078965725,386.44327019139257,1.0272687375643899,151.8681660535869,-548.5450532747883
530,5.956628985433073,386.3056847402391,1.027990338871954,151.01432016620777,-547.8288454142992
531,5.95796040701651,386.82036301756,1.0251641289949052,151.9562331284708,-548.2057965955534
532,5.958643385466058,387.08464322791826,1.0250237518052578,154.47266926382522,-550.9385628820419
533,5.959398537093849,387.377061222411,1.0241854870574092,151.2009220647731,-547.6412111867767
534,5.959904916815034,387.5732707847456,1.0238817859608031,153.05295346664016,-549.5761814153972
535,5.96023985853883,387.7031069867261,1.0236872553921899,152.4249031193423,-549.0054428418327
536,5.958088852811512,386.87005165769085,1.0280627960738837,151.01089996772197,-548.4327572337058
537,5.95624583303791,386.1576991441938,1.029695381863311,149.35239304386744,-546.6734388645091
538,5.9562820507000405,386.1716851265389,1.0280081744974219,149.82314009727025,-546.5070135044082
539,5.954541744265504,385.50021251160587,1.031370506422846,150.28927765608464,-547.5801068854486
540,5.9543785203668165,385.4372947989516,1.0301441420685933,149.39332236241015,-546.1469285619448
541,5.954828788782593,385.61088411702275,1.0291332895297929,151.05805039503016,-547.6001540318003
542,5.954419587606202,385.45312396963305,1.0303226481343595,149.97330463781978,-546.8128330164878
543,5.95187465906118,384.47342047813277,1.0348622364269044,149.8738879787446,-547.4498020285417
544,5.951263695693517,384.2385930451648,1.0337634166004634,149.31502712212563,-546.2260858546512
545,5.952039226003898,384.5366972999911,1.0317085193786577,148.8286324377072,-545.2572707634695
546,5.954811844057167,385.6043501018287,1.0270323475113252,153.3987616836936,-549.1240188310182
547,5.953300942156664,385.0221796683744,1.0324796481537075,148.90623436719994,-546.1318290880342
548,5.953209526520254,384.9869842295193,1.031287026731904,149.22926389603833,-545.9596436228899
549,5.952396233806275,384.6740044096237,1.0327859707738232,151.69167677663972,-548.6761678730536
550,5.952333907091991,384.650029689999,1.0321642234314177,152.38822859202116,-549.1088414243152
551,5.952997944670117,384.9055365878425,1.0308105477032714,150.2812159385621,-546.7446979428755
552,5.9525054978003675,384.71603772409117,1.0323840066544856,147.9488226357337,-544.8220497523208
553,5.951931413394615,384.49524163005196,1.0330535943046915,148.20601995798356,-545.1090674235527
554,5.952254691756556,384.61956071569284,1.0318885779523936,149.89785053862516,-546.4810434352419
555,5.95122607457388,384.224137830999,1.0342079462436728,148.41649646300883,-545.4834335705035
556,5.950283690203153,383.8622215675507,1.0351053029344115,148.57199133049886,-545.6098436616212
557,5.948877758355202,383.3229166468401,1.036997829021444,147.4947255476405,-544.7004476055074
558,5.948594620920329,383.21439894292985,1.0362402061695475,148.03128553669956,-544.8343124293178
559,5.947993284298867,382.9840273633496,1.0371646148788904,148.0071735711343,-544.9263863027386
560,5.946971583553888,382.59293212244796,1.038624235336062,148.97406221582673,-546.0461823706598
561,5.948572982258726,383.2061067859456,1.0344711110840628,148.1351830080267,-544.2518651647614
562,5.950003233254237,383.75457983522716,1.0331519820026545,148.24837466858065,-544.4251946175266
563,5.950239411986344,383.8452252091665,1.0340457586142282,146.23921316067177,-542.8526137085827
564,5.949989261263587,383.7492180572833,1.034768935671266,147.06531118753915,-543.8571046935928
565,5.949039586869854,383.3849542446638,1.0364229611324858,148.13959097429492,-545.1891532975503
566,5.949771003584748,383.66547098324713,1.034051363798164,147.8080234956021,-544.237981496074
567,5.949509958411321,383.5653300350607,1.0352774791801955,148.52902721996202,-545.3258861931483
568,5.950375161907388,383.89733570509947,1.0332933992725364,148.17357002012739,-544.551944963197
569,5.951777075816193,384.43590414466394,1.031322417169018,149.27636846780467,-545.4539815251366
570,5.9516582777630544,384.3902366203551,1.032919844946352,149.12319024355335,-545.866515493623
571,5.949622360810666,383.6084461215928,1.036888177687875,146.943204991083,-544.4025690147436
572,5.949207849020515,383.4494688491268,1.0357436263956967,147.6485010233055,-544.5049693102594
573,5.948464106186643,383.16438708142044,1.0368378248217462,148.0673702856374,-545.0478047810404
574,5.94820928362369,383.0667605895168,1.0366235643379962,147.64508828505978,-544.4422086030911
575,5.946865138633397,382.5522092156194,1.0390922766436714,147.1844939794239,-544.3934320434306
576,5.944792332782624,381.7600740129915,1.0419714949692802,147.06323867202127,-544.5494790476687
577,5.9435057621644525,381.2692285399637,1.0425387369261028,146.6437871074615,-543.8356153135212
578,5.9431092604756,381.11808461333135,1.0420680416182142,146.6326677295149,-543.4877667675629
579,5.943605299026602,381.3071807713986,1.040658005959383,147.00329890173225,-543.5174986025704
580,5.943007966208243,381.0794814913444,1.0423772214156362,146.92822654873808,-543.8612651916111
581,5.940263819573089,380.03517703209843,1.0474013897573782,147.66138918342028,-545.4165637623505
582,5.9354466778064126,378.20889596695656,1.0545523916794988,151.85863610074566,-550.4083546730384
583,5.93399684995177,377.660955480381,1.0526860141464511,148.086826066963,-545.354698436086
584,5.935897193054122,378.37932322856636,1.0472624327941737,147.06441365254042,-543.0352243336996
585,5.937999665024269,379.1756920279221,1.0448497981603948,149.77714757522,-545.666607768961
586,5.940068198644799,379.96084146901757,1.0427201450064165,149.36390955029032,-545.2626503425022
587,5.940787234716623,380.23414526578347,1.0433551970217971,148.15703371593864,-544.5817991263206
588,5.941460944318312,380.4903989709372,1.04269730051923,146.74628926613295,-543.1876979181105
589,5.942157300377334,380.75544803921207,1.0419463306870818,146.05685606224475,-542.4882838058772
590,5.942162484312525,380.7574218558945,1.0426532482611108,145.70056608662733,-542.4035262637228
591,5.942536850343138,380.899991185433,1.0418808766383705,146.05133310493045,-542.6083276628344
592,5.9430488869782785,381.09507587623676,1.041203665431158,145.89570151945503,-542.3974501034113
593,5.942063028688551,380.7195552719748,1.0437862119030261,145.58877579631653,-542.683340776771
594,5.940413209184687,380.091954580471,1.0462030415052548,147.0073576070494,-544.3664306262515
595,5.939391610567155,379.70385144170564,1.0466208666269345,147.29890752878066,-544.4111963420337
596,5.937771249493349,379.0890923016534,1.0489485579418654,146.34581422737628,-543.6980358961943
597,5.9370833649154715,378.82841243052815,1.0486934393043055,146.37129885979064,-543.3538370241788
598,5.93611785593249,378.46282671186555,1.0500016976455404,146.44147483684608,-543.5363167612355
599,5.934991079720192,378.03662396413984,1.0513589872237534,145.4816971687827,-542.6431000915064
600,5.933087332213943,377.3176222999635,1.0541915061721723,144.64889070169,-542.123990172367
601,5.931658545152324,376.7789007139633,1.055197093656645,144.53084274199597,-541.8176657121286
602,5.929974019907451,376.144741422602,1.0572539717366003,144.5654376016011,-541.9579439079994
603,5.9293439524180735,375.90781949597084,1.0567898482126303,146.1093774143788,-543.0771024720676
604,5.927464646627631,375.202037152265,1.060129481716693,143.38642864531536,-540.8624072959002
605,5.927274119464022,375.13055778194325,1.0585053785449778,143.78296188203672,-540.5740216100226
606,5.926873107553321,374.9801561186495,1.0591598241137745,145.98133565907403,-542.8588283297186
607,5.925304261897554,374.392331353455,1.062099025630003,143.03566830834777,-540.3918724122178
608,5.923922954361186,373.8755374124514,1.0633660552024853,142.42309127544317,-539.7049081109463
609,5.92319654448247,373.60404914648194,1.06342251847644,142.64084493406006,-539.6554786443187
610,5.922786671568985,373.45095034403795,1.0635109495404247,142.6381841994352,-539.5232808627707
611,5.922681712079194,373.41175517981605,1.0632858793916844,142.1521796160394,-538.9115935604395
612,5.922571932418234,373.3707644139513,1.063408249945109,141.51244203764975,-538.2740457584446
613,5.921552077206166,372.9901744001724,1.0655069443153904,142.33868416839408,-539.4789135977935
614,5.920232006096882,372.49812568799763,1.067252075803672,141.37643488069702,-538.6434089727521
615,5.9206923777389076,372.66965274183843,1.0647699136181956,140.84814849323377,-537.3726777403699
616,5.920629592405774,372.64625528805846,1.0654241092898653,140.23242409928233,-536.9758595311542
617,5.9195310147111275,372.23709921002586,1.0677620728241273,140.56346366014597,-537.7418719313596
618,5.921038691013961,372.79873554004564,1.0632113822727292,142.63849641693744,-538.7192546138921
619,5.921981428744726,373.1503526893556,1.0628466784484074,142.37009518977936,-538.6880730984071
620,5.922473878713966,373.3341558222685,1.0628321484004766,142.18127871236436,-538.6898471762477
621,5.922115427113748,373.2003575782279,1.0641787861299172,142.12191139308445,-538.9901038713846
622,5.9230161676796715,373.5366657199707,1.0617878123864053,143.4944191609602,-539.8268757086132
623,5.923673248608499,373.7821901951243,1.0613662828290833,140.97632524024542,-537.4115426820633
624,5.924783083227354,374.19725689480606,1.059669258364869,141.25185229235572,-537.4919532235658
625,5.9255137770087485,374.4707804222346,1.0593267864114355,141.7886498022587,-538.1902297094045
626,5.925310653895818,374.39472447623547,1.0606108686062332,141.02213713162894,-537.823721179791
627,5.923904001318609,373.86845140062326,1.0634853422103328,139.73971014151212,-537.0587186367729
628,5.923993586592575,373.9019460085587,1.0616724195533298,140.09794176109932,-536.7745467099445
629,5.924327541740818,374.0268333405896,1.061035267179447,142.83952760974128,-539.4102196396052
630,5.92388036876046,373.8596160371071,1.0624134905632563,141.12536068014785,-538.0341460657742
631,5.922976499792347,373.52184860348723,1.06390500083599,142.29408622127204,-539.401792453823
632,5.920890772492546,372.74359578049575,1.0675020125441521,140.5701666353176,-538.1916883071322
633,5.919941319521976,372.38986121995856,1.0671971264631466,140.23459641751342,-537.3656639751712
634,5.919342219092928,372.1668291103159,1.0674287652612418,140.26991742764892,-537.2493544871313
635,5.918831169782667,371.97668210038455,1.0678725106268536,140.6631128840431,-537.6049327137232
